portfolio_date,position_id,name,instrument_type,asset_class,factor,target_weight,target_notional_fraction_of_nav,start_market_value,start_notional,position_pnl,pretrade_market_value,end_market_value,end_notional,modified_duration,convexity,holdings_version,rebalanced
2023-07-14,US5Y,US 5Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS5_CHANGE,0.06,,623657.1107151125,0.0,-463.5162854390802,623193.5944296734,623193.5944296734,0.0,4.5,22.0,7,False
2023-07-14,US10Y,US 10Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS10_CHANGE,0.06,,622072.8176698736,0.0,-678.8343885018718,621393.9832813718,621393.9832813718,0.0,8.0,70.0,7,False
2023-07-14,US30Y,US 30Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS30_CHANGE,0.03,,306827.15848475,0.0,-718.157474424202,306109.0010103258,306109.0010103258,0.0,17.0,310.0,7,False
2023-07-14,GLD,SPDR Gold Shares,etf,Precious Metals,GLD_RETURN,0.06,,630375.1123934562,0.0,2989.175161131941,633364.287554588,633364.287554588,0.0,0.0,0.0,7,False
2023-07-14,SLV,iShares Silver Trust,etf,Precious Metals,SLV_RETURN,0.02,,204787.00523991205,0.0,847.2077226922568,205634.2129626043,205634.2129626043,0.0,0.0,0.0,7,False
2023-07-14,PPLT,abrdn Physical Platinum Shares ETF,etf,Precious Metals,PPLT_RETURN,0.01,,103434.95035100165,0.0,-47.526579577471615,103387.42377142418,103387.42377142418,0.0,0.0,0.0,7,False
2023-07-14,DBC,Invesco DB Commodity Index Tracking Fund,etf,Commodities,DBC_RETURN,0.04,,404104.2897751764,0.0,229.20977316663306,404333.499548343,404333.499548343,0.0,0.0,0.0,7,False
2023-07-14,USO,United States Oil Fund,etf,Commodities,USO_RETURN,0.02,,194399.60253356185,0.0,-1668.8644159610985,192730.73811760076,192730.73811760076,0.0,0.0,0.0,7,False
2023-07-14,USD_CASH,USD Cash,cash,Cash,CASH_RETURN,0.06999999999999962,,724333.4707200848,0.0,0.0,727720.0928463701,727720.0928463701,0.0,0.0,0.0,7,False
2023-07-14,EURUSD_OVERLAY,Long EUR / Short USD Overlay,fx_forward,FX,EURUSD_RETURN,,0.05,0.0,521258.3847363642,3386.622126285265,0.0,0.0,521258.3847363642,0.0,0.0,7,False
2023-07-17,SPY,SPDR S&P 500 ETF Trust,etf,US Equity,SPY_RETURN,0.1,,989786.066592973,0.0,4003.8403563972843,993789.9069493703,993789.9069493703,0.0,0.0,0.0,7,False
2023-07-17,QQQ,Invesco QQQ Trust,etf,US Equity,QQQ_RETURN,0.05,,491668.92945226247,0.0,-870.8626739955903,490798.06677826686,490798.06677826686,0.0,0.0,0.0,7,False
2023-07-17,IWM,iShares Russell 2000 ETF,etf,US Equity,IWM_RETURN,0.04,,406594.35814098554,0.0,2199.9716641514606,408794.329805137,408794.329805137,0.0,0.0,0.0,7,False
2023-07-17,EFA,iShares MSCI EAFE ETF,etf,International Equity,EFA_RETURN,0.07,,685256.3263684586,0.0,6887.2431211488865,692143.5694896075,692143.5694896075,0.0,0.0,0.0,7,False
2023-07-17,EEM,iShares MSCI Emerging Markets ETF,etf,Emerging Markets Equity,EEM_RETURN,0.04,,394253.0138714337,0.0,5487.56118451293,399740.5750559466,399740.5750559466,0.0,0.0,0.0,7,False
2023-07-17,VNQ,Vanguard Real Estate ETF,etf,Real Estate,VNQ_RETURN,0.03,,295582.5031945038,0.0,3549.354398849161,299131.85759335296,299131.85759335296,0.0,0.0,0.0,7,False
2023-07-17,AAPL,Apple Inc.,equity,US Equity,AAPL_RETURN,0.02,,194994.88819452914,0.0,153.69648803565838,195148.5846825648,195148.5846825648,0.0,0.0,0.0,7,False
2023-07-17,MSFT,Microsoft Corporation,equity,US Equity,MSFT_RETURN,0.02,,197473.19029728943,0.0,-1035.9185429449835,196437.27175434446,196437.27175434446,0.0,0.0,0.0,7,False
2023-07-17,JPM,JPMorgan Chase & Co.,equity,US Equity,JPM_RETURN,0.02,,197309.87764641986,0.0,1078.8712048278835,198388.74885124774,198388.74885124774,0.0,0.0,0.0,7,False
2023-07-17,JNJ,Johnson & Johnson,equity,US Equity,JNJ_RETURN,0.02,,201408.63767581867,0.0,2812.1725346101875,204220.81021042884,204220.81021042884,0.0,0.0,0.0,7,False
2023-07-17,XOM,Exxon Mobil Corporation,equity,US Equity,XOM_RETURN,0.02,,195305.32269085594,0.0,3459.5493346700923,198764.87202552604,198764.87202552604,0.0,0.0,0.0,7,False
2023-07-17,LQD,iShares iBoxx Investment Grade Corporate Bond ETF,etf,Investment Grade Credit,LQD_RETURN,0.06,,629279.2711663903,0.0,3576.7015560888267,632855.9727224791,632855.9727224791,0.0,0.0,0.0,7,False
2023-07-17,HYG,iShares iBoxx High Yield Corporate Bond ETF,etf,High Yield Credit,HYG_RETURN,0.04,,405274.47947480215,0.0,3001.3294279549023,408275.80890275707,408275.80890275707,0.0,0.0,0.0,7,False
2023-07-17,TIP,iShares TIPS Bond ETF,etf,Inflation-Linked Bonds,TIP_RETURN,0.05,,516077.805367032,0.0,5090.971239068822,521168.77660610084,521168.77660610084,0.0,0.0,0.0,7,False
2023-07-17,US2Y,US 2Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS2_CHANGE,0.05,,520989.4918459205,0.0,503.345220794566,521492.83706671506,521492.83706671506,0.0,1.9,4.0,7,False
2023-07-17,US5Y,US 5Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS5_CHANGE,0.06,,623193.5944296734,0.0,1173.9255621764805,624367.5199918499,624367.5199918499,0.0,4.5,22.0,7,False
2023-07-17,US10Y,US 10Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS10_CHANGE,0.06,,621393.9832813718,0.0,4714.671231424278,626108.6545127961,626108.6545127961,0.0,8.0,70.0,7,False
2023-07-17,US30Y,US 30Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS30_CHANGE,0.03,,306109.0010103258,0.0,4356.789371991684,310465.7903823175,310465.7903823175,0.0,17.0,310.0,7,False
2023-07-17,GLD,SPDR Gold Shares,etf,Precious Metals,GLD_RETURN,0.06,,633364.287554588,0.0,-5059.886302654339,628304.4012519338,628304.4012519338,0.0,0.0,0.0,7,False
2023-07-17,SLV,iShares Silver Trust,etf,Precious Metals,SLV_RETURN,0.02,,205634.2129626043,0.0,2028.9100695106263,207663.12303211493,207663.12303211493,0.0,0.0,0.0,7,False
2023-07-17,PPLT,abrdn Physical Platinum Shares ETF,etf,Precious Metals,PPLT_RETURN,0.01,,103387.42377142418,0.0,-48.88377570514988,103338.53999571902,103338.53999571902,0.0,0.0,0.0,7,False
2023-07-17,DBC,Invesco DB Commodity Index Tracking Fund,etf,Commodities,DBC_RETURN,0.04,,404333.499548343,0.0,2694.282792982089,407027.7823413251,407027.7823413251,0.0,0.0,0.0,7,False
2023-07-17,USO,United States Oil Fund,etf,Commodities,USO_RETURN,0.02,,192730.73811760076,0.0,3674.727279596994,196405.46539719775,196405.46539719775,0.0,0.0,0.0,7,False
2023-07-17,USD_CASH,USD Cash,cash,Cash,CASH_RETURN,0.06999999999999962,,727720.0928463701,0.0,0.0,728379.21102059,728379.21102059,0.0,0.0,0.0,7,False
2023-07-17,EURUSD_OVERLAY,Long EUR / Short USD Overlay,fx_forward,FX,EURUSD_RETURN,,0.05,0.0,521258.3847363642,659.1181742199509,0.0,0.0,521258.3847363642,0.0,0.0,7,False
2023-07-18,SPY,SPDR S&P 500 ETF Trust,etf,US Equity,SPY_RETURN,0.1,,993789.9069493703,0.0,3861.3472988683848,997651.2542482386,997651.2542482386,0.0,0.0,0.0,7,False
2023-07-18,QQQ,Invesco QQQ Trust,etf,US Equity,QQQ_RETURN,0.05,,490798.06677826686,0.0,1264.4347775814601,492062.50155584834,492062.50155584834,0.0,0.0,0.0,7,False
2023-07-18,IWM,iShares Russell 2000 ETF,etf,US Equity,IWM_RETURN,0.04,,408794.329805137,0.0,-2780.6114454818958,406013.7183596551,406013.7183596551,0.0,0.0,0.0,7,False
2023-07-18,EFA,iShares MSCI EAFE ETF,etf,International Equity,EFA_RETURN,0.07,,692143.5694896075,0.0,-559.2219301331208,691584.3475594743,691584.3475594743,0.0,0.0,0.0,7,False
2023-07-18,EEM,iShares MSCI Emerging Markets ETF,etf,Emerging Markets Equity,EEM_RETURN,0.04,,399740.5750559466,0.0,-2060.6364818024413,397679.93857414415,397679.93857414415,0.0,0.0,0.0,7,False
2023-07-18,VNQ,Vanguard Real Estate ETF,etf,Real Estate,VNQ_RETURN,0.03,,299131.85759335296,0.0,947.4647547001409,300079.3223480531,300079.3223480531,0.0,0.0,0.0,7,False
2023-07-18,AAPL,Apple Inc.,equity,US Equity,AAPL_RETURN,0.02,,195148.5846825648,0.0,2164.922520169228,197313.50720273404,197313.50720273404,0.0,0.0,0.0,7,False
2023-07-18,MSFT,Microsoft Corporation,equity,US Equity,MSFT_RETURN,0.02,,196437.27175434446,0.0,398.3468253562547,196835.6185797007,196835.6185797007,0.0,0.0,0.0,7,False
2023-07-18,JPM,JPMorgan Chase & Co.,equity,US Equity,JPM_RETURN,0.02,,198388.74885124774,0.0,-2674.393890208577,195714.35496103918,195714.35496103918,0.0,0.0,0.0,7,False
2023-07-18,JNJ,Johnson & Johnson,equity,US Equity,JNJ_RETURN,0.02,,204220.81021042884,0.0,-892.3163509723178,203328.49385945653,203328.49385945653,0.0,0.0,0.0,7,False
2023-07-18,XOM,Exxon Mobil Corporation,equity,US Equity,XOM_RETURN,0.02,,198764.87202552604,0.0,-2269.8246728563927,196495.04735266964,196495.04735266964,0.0,0.0,0.0,7,False
2023-07-18,LQD,iShares iBoxx Investment Grade Corporate Bond ETF,etf,Investment Grade Credit,LQD_RETURN,0.06,,632855.9727224791,0.0,5515.599864199103,638371.5725866782,638371.5725866782,0.0,0.0,0.0,7,False
2023-07-18,HYG,iShares iBoxx High Yield Corporate Bond ETF,etf,High Yield Credit,HYG_RETURN,0.04,,408275.80890275707,0.0,1385.738136388736,409661.5470391458,409661.5470391458,0.0,0.0,0.0,7,False
2023-07-18,TIP,iShares TIPS Bond ETF,etf,Inflation-Linked Bonds,TIP_RETURN,0.05,,521168.77660610084,0.0,4918.3220632885,526087.0986693894,526087.0986693894,0.0,0.0,0.0,7,False
2023-07-18,US2Y,US 2Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS2_CHANGE,0.05,,521492.83706671506,0.0,311.0528523799969,521803.88991909503,521803.88991909503,0.0,1.9,4.0,7,False
2023-07-18,US5Y,US 5Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS5_CHANGE,0.06,,624367.5199918499,0.0,1969.4829256413436,626337.0029174912,626337.0029174912,0.0,4.5,22.0,7,False
2023-07-18,US10Y,US 10Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS10_CHANGE,0.06,,626108.6545127961,0.0,3849.7498515319503,629958.404364328,629958.404364328,0.0,8.0,70.0,7,False
2023-07-18,US30Y,US 30Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS30_CHANGE,0.03,,310465.7903823175,0.0,5258.848415077609,315724.6387973951,315724.6387973951,0.0,17.0,310.0,7,False
2023-07-18,GLD,SPDR Gold Shares,etf,Precious Metals,GLD_RETURN,0.06,,628304.4012519338,0.0,5702.42926881539,634006.8305207492,634006.8305207492,0.0,0.0,0.0,7,False
2023-07-18,SLV,iShares Silver Trust,etf,Precious Metals,SLV_RETURN,0.02,,207663.12303211493,0.0,-1662.8299386549045,206000.29309346003,206000.29309346003,0.0,0.0,0.0,7,False
2023-07-18,PPLT,abrdn Physical Platinum Shares ETF,etf,Precious Metals,PPLT_RETURN,0.01,,103338.53999571902,0.0,154.59002081758518,103493.13001653661,103493.13001653661,0.0,0.0,0.0,7,False
2023-07-18,DBC,Invesco DB Commodity Index Tracking Fund,etf,Commodities,DBC_RETURN,0.04,,407027.7823413251,0.0,296.80119399803937,407324.5835353231,407324.5835353231,0.0,0.0,0.0,7,False
2023-07-18,USO,United States Oil Fund,etf,Commodities,USO_RETURN,0.02,,196405.46539719775,0.0,557.2339756130374,196962.69937281078,196962.69937281078,0.0,0.0,0.0,7,False
2023-07-18,USD_CASH,USD Cash,cash,Cash,CASH_RETURN,0.06999999999999962,,728379.21102059,0.0,0.0,726387.0863310759,726387.0863310759,0.0,0.0,0.0,7,False
2023-07-18,EURUSD_OVERLAY,Long EUR / Short USD Overlay,fx_forward,FX,EURUSD_RETURN,,0.05,0.0,521258.3847363642,-1992.1246895142035,0.0,0.0,521258.3847363642,0.0,0.0,7,False
2023-07-19,SPY,SPDR S&P 500 ETF Trust,etf,US Equity,SPY_RETURN,0.1,,997651.2542482386,0.0,-2235.4312679231984,995415.8229803154,995415.8229803154,0.0,0.0,0.0,7,False
2023-07-19,QQQ,Invesco QQQ Trust,etf,US Equity,QQQ_RETURN,0.05,,492062.50155584834,0.0,2735.8784572606855,494798.380013109,494798.380013109,0.0,0.0,0.0,7,False
2023-07-19,IWM,iShares Russell 2000 ETF,etf,US Equity,IWM_RETURN,0.04,,406013.7183596551,0.0,3799.4911744344804,409813.2095340896,409813.2095340896,0.0,0.0,0.0,7,False
2023-07-19,EFA,iShares MSCI EAFE ETF,etf,International Equity,EFA_RETURN,0.07,,691584.3475594743,0.0,2448.800163031992,694033.1477225063,694033.1477225063,0.0,0.0,0.0,7,False
2023-07-19,EEM,iShares MSCI Emerging Markets ETF,etf,Emerging Markets Equity,EEM_RETURN,0.04,,397679.93857414415,0.0,4648.073266527658,402328.0118406718,402328.0118406718,0.0,0.0,0.0,7,False
2023-07-19,VNQ,Vanguard Real Estate ETF,etf,Real Estate,VNQ_RETURN,0.03,,300079.3223480531,0.0,4098.467002654962,304177.7893507081,304177.7893507081,0.0,0.0,0.0,7,False
2023-07-19,AAPL,Apple Inc.,equity,US Equity,AAPL_RETURN,0.02,,197313.50720273404,0.0,-396.61933315742607,196916.8878695766,196916.8878695766,0.0,0.0,0.0,7,False
2023-07-19,MSFT,Microsoft Corporation,equity,US Equity,MSFT_RETURN,0.02,,196835.6185797007,0.0,3319.0010964879275,200154.61967618862,200154.61967618862,0.0,0.0,0.0,7,False
2023-07-19,JPM,JPMorgan Chase & Co.,equity,US Equity,JPM_RETURN,0.02,,195714.35496103918,0.0,3322.2544805925304,199036.6094416317,199036.6094416317,0.0,0.0,0.0,7,False
2023-07-19,JNJ,Johnson & Johnson,equity,US Equity,JNJ_RETURN,0.02,,203328.49385945653,0.0,1286.9395635335143,204615.43342299006,204615.43342299006,0.0,0.0,0.0,7,False
2023-07-19,XOM,Exxon Mobil Corporation,equity,US Equity,XOM_RETURN,0.02,,196495.04735266964,0.0,847.8763326493713,197342.92368531902,197342.92368531902,0.0,0.0,0.0,7,False
2023-07-19,LQD,iShares iBoxx Investment Grade Corporate Bond ETF,etf,Investment Grade Credit,LQD_RETURN,0.06,,638371.5725866782,0.0,2468.6386835739477,640840.2112702521,640840.2112702521,0.0,0.0,0.0,7,False
2023-07-19,HYG,iShares iBoxx High Yield Corporate Bond ETF,etf,High Yield Credit,HYG_RETURN,0.04,,409661.5470391458,0.0,3312.729301743723,412974.2763408895,412974.2763408895,0.0,0.0,0.0,7,False
2023-07-19,TIP,iShares TIPS Bond ETF,etf,Inflation-Linked Bonds,TIP_RETURN,0.05,,526087.0986693894,0.0,2145.4490862156217,528232.547755605,528232.547755605,0.0,0.0,0.0,7,False
2023-07-19,US2Y,US 2Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS2_CHANGE,0.05,,521803.88991909503,0.0,338.28655436663445,522142.1764734617,522142.1764734617,0.0,1.9,4.0,7,False
2023-07-19,US5Y,US 5Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS5_CHANGE,0.06,,626337.0029174912,0.0,875.0253995493649,627212.0283170406,627212.0283170406,0.0,4.5,22.0,7,False
2023-07-19,US10Y,US 10Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS10_CHANGE,0.06,,629958.404364328,0.0,1003.8179437046919,630962.2223080327,630962.2223080327,0.0,8.0,70.0,7,False
2023-07-19,US30Y,US 30Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS30_CHANGE,0.03,,315724.6387973951,0.0,1459.0166689686355,317183.65546636377,317183.65546636377,0.0,17.0,310.0,7,False
2023-07-19,GLD,SPDR Gold Shares,etf,Precious Metals,GLD_RETURN,0.06,,634006.8305207492,0.0,608.3162296975987,634615.1467504468,634615.1467504468,0.0,0.0,0.0,7,False
2023-07-19,SLV,iShares Silver Trust,etf,Precious Metals,SLV_RETURN,0.02,,206000.29309346003,0.0,1354.9580595557184,207355.25115301574,207355.25115301574,0.0,0.0,0.0,7,False
2023-07-19,PPLT,abrdn Physical Platinum Shares ETF,etf,Precious Metals,PPLT_RETURN,0.01,,103493.13001653661,0.0,297.6096117196623,103790.73962825627,103790.73962825627,0.0,0.0,0.0,7,False
2023-07-19,DBC,Invesco DB Commodity Index Tracking Fund,etf,Commodities,DBC_RETURN,0.04,,407324.5835353231,0.0,-790.9936950760127,406533.58984024706,406533.58984024706,0.0,0.0,0.0,7,False
2023-07-19,USO,United States Oil Fund,etf,Commodities,USO_RETURN,0.02,,196962.69937281078,0.0,-998.9575933542897,195963.7417794565,195963.7417794565,0.0,0.0,0.0,7,False
2023-07-19,USD_CASH,USD Cash,cash,Cash,CASH_RETURN,0.06999999999999962,,726387.0863310759,0.0,0.0,730540.697844251,730540.697844251,0.0,0.0,0.0,7,False
2023-07-19,EURUSD_OVERLAY,Long EUR / Short USD Overlay,fx_forward,FX,EURUSD_RETURN,,0.05,0.0,521258.3847363642,4153.611513175074,0.0,0.0,521258.3847363642,0.0,0.0,7,False
2023-07-20,SPY,SPDR S&P 500 ETF Trust,etf,US Equity,SPY_RETURN,0.1,,995415.8229803154,0.0,-8943.51233774348,986472.3106425719,986472.3106425719,0.0,0.0,0.0,7,False
2023-07-20,QQQ,Invesco QQQ Trust,etf,US Equity,QQQ_RETURN,0.05,,494798.380013109,0.0,5348.329399293296,500146.7094124023,500146.7094124023,0.0,0.0,0.0,7,False
2023-07-20,IWM,iShares Russell 2000 ETF,etf,US Equity,IWM_RETURN,0.04,,409813.2095340896,0.0,-4695.684404060159,405117.5251300294,405117.5251300294,0.0,0.0,0.0,7,False
2023-07-20,EFA,iShares MSCI EAFE ETF,etf,International Equity,EFA_RETURN,0.07,,694033.1477225063,0.0,4429.050607875084,698462.1983303814,698462.1983303814,0.0,0.0,0.0,7,False
2023-07-20,EEM,iShares MSCI Emerging Markets ETF,etf,Emerging Markets Equity,EEM_RETURN,0.04,,402328.0118406718,0.0,3912.260651394978,406240.2724920668,406240.2724920668,0.0,0.0,0.0,7,False
2023-07-20,VNQ,Vanguard Real Estate ETF,etf,Real Estate,VNQ_RETURN,0.03,,304177.7893507081,0.0,-752.2048312786959,303425.58451942937,303425.58451942937,0.0,0.0,0.0,7,False
2023-07-20,AAPL,Apple Inc.,equity,US Equity,AAPL_RETURN,0.02,,196916.8878695766,0.0,2345.9240026281054,199262.8118722047,199262.8118722047,0.0,0.0,0.0,7,False
2023-07-20,MSFT,Microsoft Corporation,equity,US Equity,MSFT_RETURN,0.02,,200154.61967618862,0.0,1164.2522215143122,201318.87189770295,201318.87189770295,0.0,0.0,0.0,7,False
2023-07-20,JPM,JPMorgan Chase & Co.,equity,US Equity,JPM_RETURN,0.02,,199036.6094416317,0.0,-3489.8760388888895,195546.73340274283,195546.73340274283,0.0,0.0,0.0,7,False
2023-07-20,JNJ,Johnson & Johnson,equity,US Equity,JNJ_RETURN,0.02,,204615.43342299006,0.0,30.11921679441193,204645.55263978447,204645.55263978447,0.0,0.0,0.0,7,False
2023-07-20,XOM,Exxon Mobil Corporation,equity,US Equity,XOM_RETURN,0.02,,197342.92368531902,0.0,1102.3699063103027,198445.29359162934,198445.29359162934,0.0,0.0,0.0,7,False
2023-07-20,LQD,iShares iBoxx Investment Grade Corporate Bond ETF,etf,Investment Grade Credit,LQD_RETURN,0.06,,640840.2112702521,0.0,-4348.234469671436,636491.9768005807,636491.9768005807,0.0,0.0,0.0,7,False
2023-07-20,HYG,iShares iBoxx High Yield Corporate Bond ETF,etf,High Yield Credit,HYG_RETURN,0.04,,412974.2763408895,0.0,-3075.237589671784,409899.0387512177,409899.0387512177,0.0,0.0,0.0,7,False
2023-07-20,TIP,iShares TIPS Bond ETF,etf,Inflation-Linked Bonds,TIP_RETURN,0.05,,528232.547755605,0.0,1934.1656668119754,530166.713422417,530166.713422417,0.0,0.0,0.0,7,False
2023-07-20,US2Y,US 2Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS2_CHANGE,0.05,,522142.1764734617,0.0,-693.067900587796,521449.10857287387,521449.10857287387,0.0,1.9,4.0,7,False
2023-07-20,US5Y,US 5Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS5_CHANGE,0.06,,627212.0283170406,0.0,-1657.5112293836844,625554.517087657,625554.517087657,0.0,4.5,22.0,7,False
2023-07-20,US10Y,US 10Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS10_CHANGE,0.06,,630962.2223080327,0.0,-3062.7855341132868,627899.4367739194,627899.4367739194,0.0,8.0,70.0,7,False
2023-07-20,US30Y,US 30Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS30_CHANGE,0.03,,317183.65546636377,0.0,-4962.643456087462,312221.0120102763,312221.0120102763,0.0,17.0,310.0,7,False
2023-07-20,GLD,SPDR Gold Shares,etf,Precious Metals,GLD_RETURN,0.06,,634615.1467504468,0.0,8176.615865283858,642791.7626157306,642791.7626157306,0.0,0.0,0.0,7,False
2023-07-20,SLV,iShares Silver Trust,etf,Precious Metals,SLV_RETURN,0.02,,207355.25115301574,0.0,6278.838808736445,213634.08996175218,213634.08996175218,0.0,0.0,0.0,7,False
2023-07-20,PPLT,abrdn Physical Platinum Shares ETF,etf,Precious Metals,PPLT_RETURN,0.01,,103790.73962825627,0.0,1911.1086097078348,105701.8482379641,105701.8482379641,0.0,0.0,0.0,7,False
2023-07-20,DBC,Invesco DB Commodity Index Tracking Fund,etf,Commodities,DBC_RETURN,0.04,,406533.58984024706,0.0,5901.351239971256,412434.9410802183,412434.9410802183,0.0,0.0,0.0,7,False
2023-07-20,USO,United States Oil Fund,etf,Commodities,USO_RETURN,0.02,,195963.7417794565,0.0,4028.811221097482,199992.55300055398,199992.55300055398,0.0,0.0,0.0,7,False
2023-07-20,USD_CASH,USD Cash,cash,Cash,CASH_RETURN,0.06999999999999962,,730540.697844251,0.0,0.0,731702.8322992396,731702.8322992396,0.0,0.0,0.0,7,False
2023-07-20,EURUSD_OVERLAY,Long EUR / Short USD Overlay,fx_forward,FX,EURUSD_RETURN,,0.05,0.0,521258.3847363642,1162.1344549886883,0.0,0.0,521258.3847363642,0.0,0.0,7,False
2023-07-21,SPY,SPDR S&P 500 ETF Trust,etf,US Equity,SPY_RETURN,0.1,,986472.3106425719,0.0,-6789.9353662214435,979682.3752763504,979682.3752763504,0.0,0.0,0.0,7,False
2023-07-21,QQQ,Invesco QQQ Trust,etf,US Equity,QQQ_RETURN,0.05,,500146.7094124023,0.0,-2816.8655777083977,497329.8438346939,497329.8438346939,0.0,0.0,0.0,7,False
2023-07-21,IWM,iShares Russell 2000 ETF,etf,US Equity,IWM_RETURN,0.04,,405117.5251300294,0.0,1005.8773023532513,406123.4024323827,406123.4024323827,0.0,0.0,0.0,7,False
2023-07-21,EFA,iShares MSCI EAFE ETF,etf,International Equity,EFA_RETURN,0.07,,698462.1983303814,0.0,5151.42883468336,703613.6271650648,703613.6271650648,0.0,0.0,0.0,7,False
2023-07-21,EEM,iShares MSCI Emerging Markets ETF,etf,Emerging Markets Equity,EEM_RETURN,0.04,,406240.2724920668,0.0,7301.788412079229,413542.060904146,413542.060904146,0.0,0.0,0.0,7,False
2023-07-21,VNQ,Vanguard Real Estate ETF,etf,Real Estate,VNQ_RETURN,0.03,,303425.58451942937,0.0,-1714.3005768945059,301711.2839425349,301711.2839425349,0.0,0.0,0.0,7,False
2023-07-21,AAPL,Apple Inc.,equity,US Equity,AAPL_RETURN,0.02,,199262.8118722047,0.0,2219.905689530299,201482.71756173501,201482.71756173501,0.0,0.0,0.0,7,False
2023-07-21,MSFT,Microsoft Corporation,equity,US Equity,MSFT_RETURN,0.02,,201318.87189770295,0.0,-2104.627142148772,199214.2447555542,199214.2447555542,0.0,0.0,0.0,7,False
2023-07-21,JPM,JPMorgan Chase & Co.,equity,US Equity,JPM_RETURN,0.02,,195546.73340274283,0.0,-555.9566640821982,194990.77673866064,194990.77673866064,0.0,0.0,0.0,7,False
2023-07-21,JNJ,Johnson & Johnson,equity,US Equity,JNJ_RETURN,0.02,,204645.55263978447,0.0,-1193.3432910075003,203452.20934877696,203452.20934877696,0.0,0.0,0.0,7,False
2023-07-21,XOM,Exxon Mobil Corporation,equity,US Equity,XOM_RETURN,0.02,,198445.29359162934,0.0,690.2720784651021,199135.56567009442,199135.56567009442,0.0,0.0,0.0,7,False
2023-07-21,LQD,iShares iBoxx Investment Grade Corporate Bond ETF,etf,Investment Grade Credit,LQD_RETURN,0.06,,636491.9768005807,0.0,-1633.2535658197323,634858.723234761,634858.723234761,0.0,0.0,0.0,7,False
2023-07-21,HYG,iShares iBoxx High Yield Corporate Bond ETF,etf,High Yield Credit,HYG_RETURN,0.04,,409899.0387512177,0.0,-1843.3379924816904,408055.700758736,408055.700758736,0.0,0.0,0.0,7,False
2023-07-21,TIP,iShares TIPS Bond ETF,etf,Inflation-Linked Bonds,TIP_RETURN,0.05,,530166.713422417,0.0,157.6268404977706,530324.3402629147,530324.3402629147,0.0,0.0,0.0,7,False
2023-07-21,US2Y,US 2Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS2_CHANGE,0.05,,521449.10857287387,0.0,56.90356997728969,521506.01214285113,521506.01214285113,0.0,1.9,4.0,7,False
2023-07-21,US5Y,US 5Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS5_CHANGE,0.06,,625554.517087657,0.0,-395.5765257627473,625158.9405618942,625158.9405618942,0.0,4.5,22.0,7,False
2023-07-21,US10Y,US 10Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS10_CHANGE,0.06,,627899.4367739194,0.0,197.78026991043964,628097.2170438298,628097.2170438298,0.0,8.0,70.0,7,False
2023-07-21,US30Y,US 30Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS30_CHANGE,0.03,,312221.0120102763,0.0,400.1677757931971,312621.1797860695,312621.1797860695,0.0,17.0,310.0,7,False
2023-07-21,GLD,SPDR Gold Shares,etf,Precious Metals,GLD_RETURN,0.06,,642791.7626157306,0.0,5965.427114254786,648757.1897299854,648757.1897299854,0.0,0.0,0.0,7,False
2023-07-21,SLV,iShares Silver Trust,etf,Precious Metals,SLV_RETURN,0.02,,213634.08996175218,0.0,1612.0731268907257,215246.1630886429,215246.1630886429,0.0,0.0,0.0,7,False
2023-07-21,PPLT,abrdn Physical Platinum Shares ETF,etf,Precious Metals,PPLT_RETURN,0.01,,105701.8482379641,0.0,1773.8236071009912,107475.6718450651,107475.6718450651,0.0,0.0,0.0,7,False
2023-07-21,DBC,Invesco DB Commodity Index Tracking Fund,etf,Commodities,DBC_RETURN,0.04,,412434.9410802183,0.0,3490.94872517129,415925.88980538957,415925.88980538957,0.0,0.0,0.0,7,False
2023-07-21,USO,United States Oil Fund,etf,Commodities,USO_RETURN,0.02,,199992.55300055398,0.0,258.302650912633,200250.8556514666,200250.8556514666,0.0,0.0,0.0,7,False
